customer_id,customer_name,email,gender,age,geography,tenure_months,monthly_charges,total_charges,contract_type,payment_method,support_tickets,last_login_date,signup_date,churn_status,churn_date,created_at
32273,Rohan Deshmukh,customer32273@analyticsplatform.com,Female,72,Bengaluru,51,3568.98,189298.70,Quarterly,Debit Card,0,2026-08-22,2022-05-25,f,,2026-08-25 16:30:02.90268
32274,Simran Singh,customer32274@analyticsplatform.com,Female,71,Hyderabad,64,1971.57,116086.04,Annual,Credit Card,6,2026-08-10,2021-04-25,f,,2026-08-25 16:30:02.90268
32275,Reyansh Gupta,customer32275@analyticsplatform.com,Male,68,Chennai,58,3445.60,175863.42,Monthly,UPI,7,2026-06-15,2021-10-25,t,2025-11-21,2026-08-25 16:30:02.90268
32276,Priya Patel,customer32276@analyticsplatform.com,Female,52,Chennai,10,2060.09,20394.89,Annual,Digital Wallet,0,2026-05-01,2025-10-25,f,,2026-08-25 16:30:02.90268
32277,Vihaan Singh,customer32277@analyticsplatform.com,Male,20,Jaipur,47,3393.54,138761.85,Annual,Debit Card,7,2026-08-01,2022-09-25,f,,2026-08-25 16:30:02.90268
32278,Krishna Das,customer32278@analyticsplatform.com,Female,45,Mumbai,48,2867.69,130766.66,Quarterly,Digital Wallet,0,2026-07-25,2022-08-25,f,,2026-08-25 16:30:02.90268
32279,Tanvi Yadav,customer32279@analyticsplatform.com,Female,45,Jaipur,70,3445.95,209858.36,Monthly,Net Banking,1,2026-07-16,2020-10-25,f,,2026-08-25 16:30:02.90268
32280,Vihaan Kulkarni,customer32280@analyticsplatform.com,Female,42,Bengaluru,63,3197.93,205498.98,Monthly,Debit Card,6,2026-05-12,2021-05-25,f,,2026-08-25 16:30:02.90268
32281,Arjun Nair,customer32281@analyticsplatform.com,Female,43,Chennai,35,1994.91,72614.72,Annual,Credit Card,8,2026-05-19,2023-09-25,f,,2026-08-25 16:30:02.90268
32282,Aditi Singh,customer32282@analyticsplatform.com,Female,19,Bengaluru,33,649.13,22278.14,Quarterly,Net Banking,2,2026-08-16,2023-11-25,f,,2026-08-25 16:30:02.90268
32283,Aarav Joshi,customer32283@analyticsplatform.com,Female,67,Chennai,41,2329.69,94562.12,Quarterly,Net Banking,5,2026-08-19,2023-03-25,f,,2026-08-25 16:30:02.90268
32284,Aman Das,customer32284@analyticsplatform.com,Male,31,Pune,63,3627.95,210275.98,Monthly,Credit Card,0,2026-07-22,2021-05-25,f,,2026-08-25 16:30:02.90268
32285,Kunal Iyer,customer32285@analyticsplatform.com,Female,21,Delhi,42,3020.22,124312.26,Monthly,Net Banking,1,2026-06-16,2023-02-25,t,2024-12-17,2026-08-25 16:30:02.90268
32286,Arjun Gupta,customer32286@analyticsplatform.com,Female,22,Mumbai,69,2935.29,198484.31,Annual,Digital Wallet,0,2026-05-31,2020-11-25,f,,2026-08-25 16:30:02.90268
32287,Rahul Jain,customer32287@analyticsplatform.com,Female,50,Ahmedabad,45,1884.58,72085.18,Monthly,Credit Card,6,2026-04-30,2022-11-25,t,2023-07-06,2026-08-25 16:30:02.90268
32288,Neha Singh,customer32288@analyticsplatform.com,Female,33,Kolkata,7,2270.82,14624.08,Quarterly,Digital Wallet,5,2026-08-06,2026-01-25,f,,2026-08-25 16:30:02.90268
32289,Tanvi Mehta,customer32289@analyticsplatform.com,Male,32,Kolkata,64,3027.53,174385.73,Annual,Net Banking,3,2026-07-09,2021-04-25,f,,2026-08-25 16:30:02.90268
32290,Aanya Iyer,customer32290@analyticsplatform.com,Female,71,Pune,47,1614.22,70557.56,Monthly,Debit Card,7,2026-07-10,2022-09-25,f,,2026-08-25 16:30:02.90268
32291,Priya Patel,customer32291@analyticsplatform.com,Female,73,Delhi,11,3428.72,38470.24,Annual,Credit Card,1,2026-07-05,2025-09-25,f,,2026-08-25 16:30:02.90268
32292,Diya Bose,customer32292@analyticsplatform.com,Female,26,Bengaluru,67,2828.08,174322.85,Quarterly,Net Banking,3,2026-06-12,2021-01-25,f,,2026-08-25 16:30:02.90268
32293,Ananya Naidu,customer32293@analyticsplatform.com,Male,35,Delhi,22,3186.84,70110.48,Monthly,Net Banking,6,2026-07-21,2024-10-25,f,,2026-08-25 16:30:02.90268
32295,Riya Nair,customer32295@analyticsplatform.com,Female,34,Chennai,52,3286.40,174310.66,Annual,Net Banking,3,2026-06-03,2022-04-25,f,,2026-08-25 16:30:02.90268
32296,Tanvi Shah,customer32296@analyticsplatform.com,Male,35,Pune,30,1023.51,31012.35,Monthly,Net Banking,0,2026-06-21,2024-02-25,f,,2026-08-25 16:30:02.90268
32297,Sneha Chopra,customer32297@analyticsplatform.com,Female,38,Bengaluru,17,1968.98,33137.93,Quarterly,Debit Card,0,2026-05-14,2025-03-25,f,,2026-08-25 16:30:02.90268
32298,Diya Patel,customer32298@analyticsplatform.com,Male,63,Hyderabad,49,2521.14,105005.48,Monthly,Debit Card,1,2026-07-15,2022-07-25,f,,2026-08-25 16:30:02.90268
32299,Sneha Reddy,customer32299@analyticsplatform.com,Female,45,Kolkata,69,3369.25,225503.90,Annual,Digital Wallet,0,2026-07-02,2020-11-25,f,,2026-08-25 16:30:02.90268
32300,Aarav Nair,customer32300@analyticsplatform.com,Male,62,Pune,40,3327.59,117131.17,Quarterly,Net Banking,4,2026-06-17,2023-04-25,f,,2026-08-25 16:30:02.90268
32301,Nisha Kumar,customer32301@analyticsplatform.com,Female,19,Pune,11,1080.84,11532.56,Monthly,Debit Card,8,2026-06-08,2025-09-25,t,2026-05-11,2026-08-25 16:30:02.90268
32302,Aryan Bose,customer32302@analyticsplatform.com,Female,59,Pune,63,647.04,40355.88,Quarterly,Digital Wallet,6,2026-07-30,2021-05-25,f,,2026-08-25 16:30:02.90268
32303,Sneha Mehta,customer32303@analyticsplatform.com,Female,71,Mumbai,29,1874.26,53266.47,Annual,UPI,5,2026-08-10,2024-03-25,f,,2026-08-25 16:30:02.90268
32304,Krishna Bose,customer32304@analyticsplatform.com,Male,20,Mumbai,62,3162.36,166656.37,Annual,Debit Card,4,2026-05-15,2021-06-25,f,,2026-08-25 16:30:02.90268
32305,Aman Roy,customer32305@analyticsplatform.com,Female,74,Mumbai,23,3486.67,68966.33,Monthly,Credit Card,4,2026-07-17,2024-09-25,t,2026-02-07,2026-08-25 16:30:02.90268
32306,Meera Mishra,customer32306@analyticsplatform.com,Male,58,Hyderabad,56,1706.37,99378.99,Monthly,Net Banking,3,2026-05-08,2021-12-25,f,,2026-08-25 16:30:02.90268
32307,Isha Mehta,customer32307@analyticsplatform.com,Female,66,Kolkata,25,2129.14,52163.93,Quarterly,Debit Card,8,2026-06-17,2024-07-25,f,,2026-08-25 16:30:02.90268
32308,Sakshi Patel,customer32308@analyticsplatform.com,Female,22,Chennai,40,2885.24,101560.45,Monthly,UPI,3,2026-07-09,2023-04-25,f,,2026-08-25 16:30:02.90268
32309,Rahul Kumar,customer32309@analyticsplatform.com,Male,27,Bengaluru,2,2673.82,5561.55,Annual,Net Banking,8,2026-07-18,2026-06-25,t,2026-07-06,2026-08-25 16:30:02.90268
32310,Vihaan Shetty,customer32310@analyticsplatform.com,Male,31,Delhi,49,2046.53,102285.57,Monthly,Debit Card,7,2026-04-30,2022-07-25,f,,2026-08-25 16:30:02.90268
32311,Rahul Bose,customer32311@analyticsplatform.com,Male,41,Hyderabad,23,2568.12,60248.10,Annual,Debit Card,4,2026-06-30,2024-09-25,f,,2026-08-25 16:30:02.90268
32312,Sakshi Khalse,customer32312@analyticsplatform.com,Male,25,Kolkata,35,2446.80,85638.00,Annual,UPI,6,2026-07-06,2023-09-25,f,,2026-08-25 16:30:02.90268
32313,Nisha Roy,customer32313@analyticsplatform.com,Female,19,Ahmedabad,13,1588.99,20863.44,Monthly,Credit Card,4,2026-08-08,2025-07-25,f,,2026-08-25 16:30:02.90268
32314,Priya Deshmukh,customer32314@analyticsplatform.com,Male,46,Mumbai,69,3656.93,244758.32,Quarterly,Digital Wallet,0,2026-07-19,2020-11-25,f,,2026-08-25 16:30:02.90268
32315,Ishaan Kumar,customer32315@analyticsplatform.com,Male,24,Mumbai,31,1596.35,46022.77,Quarterly,Net Banking,7,2026-05-31,2024-01-25,f,,2026-08-25 16:30:02.90268
32316,Vihaan Khalse,customer32316@analyticsplatform.com,Female,24,Bengaluru,11,3016.94,28208.39,Quarterly,Debit Card,7,2026-07-09,2025-09-25,f,,2026-08-25 16:30:02.90268
32317,Siddharth Bose,customer32317@analyticsplatform.com,Male,20,Hyderabad,62,2136.73,121879.08,Annual,Net Banking,8,2026-06-22,2021-06-25,f,,2026-08-25 16:30:02.90268
32318,Vivaan Singh,customer32318@analyticsplatform.com,Male,36,Ahmedabad,62,704.44,44548.79,Quarterly,Digital Wallet,0,2026-06-28,2021-06-25,f,,2026-08-25 16:30:02.90268
32319,Aarav Gupta,customer32319@analyticsplatform.com,Male,64,Ahmedabad,17,1175.53,17186.25,Monthly,Credit Card,8,2026-07-01,2025-03-25,t,2026-06-19,2026-08-25 16:30:02.90268
32320,Krishna Mehta,customer32320@analyticsplatform.com,Male,54,Pune,58,2489.88,125639.34,Annual,Credit Card,8,2026-08-17,2021-10-25,f,,2026-08-25 16:30:02.90268
32321,Sakshi Patel,customer32321@analyticsplatform.com,Male,36,Nagpur,53,2216.61,106907.10,Quarterly,UPI,2,2026-05-23,2022-03-25,f,,2026-08-25 16:30:02.90268
32322,Arjun Kulkarni,customer32322@analyticsplatform.com,Female,31,Chennai,18,2632.48,43120.02,Annual,UPI,7,2026-08-05,2025-02-25,f,,2026-08-25 16:30:02.90268
32323,Krishna Patel,customer32323@analyticsplatform.com,Male,70,Chennai,66,1969.41,119582.58,Quarterly,Debit Card,2,2026-06-13,2021-02-25,f,,2026-08-25 16:30:02.90268
32324,Kavya Shetty,customer32324@analyticsplatform.com,Female,18,Kolkata,70,1884.05,118695.15,Quarterly,UPI,8,2026-05-31,2020-10-25,f,,2026-08-25 16:30:02.90268
32325,Riya Das,customer32325@analyticsplatform.com,Male,61,Pune,7,1571.81,11332.75,Quarterly,Digital Wallet,6,2026-05-09,2026-01-25,f,,2026-08-25 16:30:02.90268
32326,Riya Reddy,customer32326@analyticsplatform.com,Female,39,Mumbai,16,710.62,11483.62,Quarterly,Credit Card,6,2026-06-28,2025-04-25,f,,2026-08-25 16:30:02.90268
32327,Kavya Reddy,customer32327@analyticsplatform.com,Female,32,Jaipur,14,2145.50,28535.15,Monthly,Net Banking,2,2026-05-07,2025-06-25,f,,2026-08-25 16:30:02.90268
32328,Tanvi Kulkarni,customer32328@analyticsplatform.com,Female,44,Mumbai,9,2120.52,18893.83,Quarterly,Net Banking,1,2026-08-09,2025-11-25,f,,2026-08-25 16:30:02.90268
32329,Isha Jain,customer32329@analyticsplatform.com,Male,43,Hyderabad,65,3463.14,209346.81,Annual,Net Banking,4,2026-07-08,2021-03-25,f,,2026-08-25 16:30:02.90268
32330,Aarav Bose,customer32330@analyticsplatform.com,Female,31,Kolkata,8,2783.52,19595.98,Quarterly,Debit Card,2,2026-05-22,2025-12-25,f,,2026-08-25 16:30:02.90268
32331,Kabir Khalse,customer32331@analyticsplatform.com,Female,73,Mumbai,33,3019.28,97643.52,Monthly,Net Banking,1,2026-07-11,2023-11-25,f,,2026-08-25 16:30:02.90268
32332,Vivaan Iyer,customer32332@analyticsplatform.com,Female,33,Ahmedabad,21,3309.84,72286.91,Monthly,Digital Wallet,2,2026-06-26,2024-11-25,f,,2026-08-25 16:30:02.90268
32333,Neha Singh,customer32333@analyticsplatform.com,Female,59,Delhi,18,2639.61,41811.42,Quarterly,UPI,7,2026-08-03,2025-02-25,f,,2026-08-25 16:30:02.90268
32334,Aanya Chopra,customer32334@analyticsplatform.com,Female,48,Jaipur,25,913.73,20102.06,Quarterly,Net Banking,8,2026-07-18,2024-07-25,f,,2026-08-25 16:30:02.90268
32335,Aanya Yadav,customer32335@analyticsplatform.com,Female,75,Hyderabad,68,1373.72,88742.31,Quarterly,Credit Card,4,2026-07-22,2020-12-25,f,,2026-08-25 16:30:02.90268
32336,Aditi Khalse,customer32336@analyticsplatform.com,Female,38,Bengaluru,44,1954.20,75666.62,Quarterly,Credit Card,7,2026-08-07,2022-12-25,f,,2026-08-25 16:30:02.90268
32337,Akash Yadav,customer32337@analyticsplatform.com,Female,66,Hyderabad,61,3100.29,166423.57,Monthly,Digital Wallet,8,2026-05-22,2021-07-25,f,,2026-08-25 16:30:02.90268
32338,Diya Reddy,customer32338@analyticsplatform.com,Male,64,Nagpur,38,2357.31,84203.11,Quarterly,UPI,6,2026-05-10,2023-06-25,f,,2026-08-25 16:30:02.90268
32339,Aditya Chopra,customer32339@analyticsplatform.com,Male,23,Nagpur,27,1116.79,30153.33,Monthly,Debit Card,5,2026-07-22,2024-05-25,f,,2026-08-25 16:30:02.90268
32340,Pooja Singh,customer32340@analyticsplatform.com,Male,60,Pune,1,1801.48,1855.52,Quarterly,Debit Card,5,2026-08-02,2026-07-25,t,2026-07-25,2026-08-25 16:30:02.90268
32341,Akash Naidu,customer32341@analyticsplatform.com,Female,21,Delhi,26,2128.13,50351.56,Quarterly,Digital Wallet,4,2026-05-31,2024-06-25,f,,2026-08-25 16:30:02.90268
32342,Aditi Khalse,customer32342@analyticsplatform.com,Female,23,Ahmedabad,54,1351.67,68610.77,Quarterly,UPI,7,2026-05-08,2022-02-25,f,,2026-08-25 16:30:02.90268
32343,Ishaan Singh,customer32343@analyticsplatform.com,Male,74,Bengaluru,5,2662.74,13979.39,Monthly,Credit Card,0,2026-05-13,2026-03-25,f,,2026-08-25 16:30:02.90268
32344,Rahul Sharma,customer32344@analyticsplatform.com,Male,35,Bengaluru,59,2639.47,140155.86,Monthly,UPI,4,2026-08-17,2021-09-25,f,,2026-08-25 16:30:02.90268
32345,Vihaan Iyer,customer32345@analyticsplatform.com,Female,22,Ahmedabad,57,1004.67,52684.89,Annual,Digital Wallet,2,2026-05-16,2021-11-25,f,,2026-08-25 16:30:02.90268
32346,Neha Yadav,customer32346@analyticsplatform.com,Female,69,Ahmedabad,62,1974.90,108974.98,Quarterly,Credit Card,4,2026-05-03,2021-06-25,f,,2026-08-25 16:30:02.90268
32347,Vihaan Bose,customer32347@analyticsplatform.com,Female,32,Hyderabad,23,3850.88,88570.24,Monthly,Net Banking,6,2026-06-10,2024-09-25,f,,2026-08-25 16:30:02.90268
32348,Aryan Bose,customer32348@analyticsplatform.com,Male,26,Hyderabad,52,603.71,28567.56,Monthly,Credit Card,0,2026-05-28,2022-04-25,f,,2026-08-25 16:30:02.90268
32349,Riya Patel,customer32349@analyticsplatform.com,Male,51,Hyderabad,13,1544.51,18271.55,Annual,UPI,6,2026-05-09,2025-07-25,f,,2026-08-25 16:30:02.90268
32350,Isha Khalse,customer32350@analyticsplatform.com,Female,62,Bengaluru,30,2265.35,61844.06,Monthly,Debit Card,7,2026-05-29,2024-02-25,f,,2026-08-25 16:30:02.90268
32351,Arjun Deshmukh,customer32351@analyticsplatform.com,Female,41,Chennai,1,2051.53,1846.38,Quarterly,Net Banking,1,2026-07-27,2026-07-25,f,,2026-08-25 16:30:02.90268
32352,Isha Joshi,customer32352@analyticsplatform.com,Female,59,Jaipur,1,797.03,805.00,Monthly,Digital Wallet,3,2026-08-04,2026-07-25,f,,2026-08-25 16:30:02.90268
32353,Aman Yadav,customer32353@analyticsplatform.com,Male,51,Chennai,23,3071.06,70634.38,Quarterly,Net Banking,6,2026-07-18,2024-09-25,f,,2026-08-25 16:30:02.90268
32354,Nisha Sharma,customer32354@analyticsplatform.com,Female,30,Nagpur,57,3736.00,183138.72,Quarterly,UPI,3,2026-05-23,2021-11-25,f,,2026-08-25 16:30:02.90268
32355,Simran Roy,customer32355@analyticsplatform.com,Male,36,Nagpur,54,3203.37,176441.62,Monthly,Net Banking,2,2026-08-04,2022-02-25,f,,2026-08-25 16:30:02.90268
32356,Akash Deshmukh,customer32356@analyticsplatform.com,Female,65,Delhi,4,1078.74,3710.87,Quarterly,Credit Card,0,2026-05-07,2026-04-25,f,,2026-08-25 16:30:02.90268
32357,Riya Chopra,customer32357@analyticsplatform.com,Male,64,Jaipur,20,3936.86,71650.85,Quarterly,Credit Card,7,2026-07-04,2024-12-25,f,,2026-08-25 16:30:02.90268
32358,Isha Patel,customer32358@analyticsplatform.com,Female,56,Bengaluru,52,1226.26,59939.59,Annual,Credit Card,5,2026-07-30,2022-04-25,f,,2026-08-25 16:30:02.90268
32359,Rohan Deshmukh,customer32359@analyticsplatform.com,Female,32,Delhi,62,1461.97,81577.93,Annual,UPI,7,2026-05-31,2021-06-25,f,,2026-08-25 16:30:02.90268
32360,Aarav Bose,customer32360@analyticsplatform.com,Female,68,Bengaluru,6,1172.25,7174.17,Quarterly,UPI,2,2026-07-11,2026-02-25,f,,2026-08-25 16:30:02.90268
32361,Pooja Sharma,customer32361@analyticsplatform.com,Male,68,Chennai,15,2474.29,33031.77,Quarterly,Debit Card,5,2026-04-29,2025-05-25,f,,2026-08-25 16:30:02.90268
32362,Reyansh Das,customer32362@analyticsplatform.com,Female,24,Delhi,70,2081.32,145692.40,Quarterly,Debit Card,1,2026-07-07,2020-10-25,f,,2026-08-25 16:30:02.90268
32363,Nisha Yadav,customer32363@analyticsplatform.com,Female,52,Pune,20,608.75,11201.00,Annual,UPI,0,2026-06-30,2024-12-25,f,,2026-08-25 16:30:02.90268
32364,Simran Das,customer32364@analyticsplatform.com,Female,47,Jaipur,62,3790.16,225590.32,Annual,Net Banking,2,2026-06-15,2021-06-25,f,,2026-08-25 16:30:02.90268
32365,Kabir Singh,customer32365@analyticsplatform.com,Male,23,Bengaluru,23,2697.06,63273.03,Annual,Net Banking,1,2026-07-09,2024-09-25,f,,2026-08-25 16:30:02.90268
32366,Kunal Das,customer32366@analyticsplatform.com,Male,19,Hyderabad,19,2384.64,41230.43,Quarterly,UPI,1,2026-08-22,2025-01-25,f,,2026-08-25 16:30:02.90268
32367,Nisha Sharma,customer32367@analyticsplatform.com,Female,47,Bengaluru,42,2669.40,98661.02,Monthly,Digital Wallet,4,2026-08-24,2023-02-25,f,,2026-08-25 16:30:02.90268
32368,Kunal Shetty,customer32368@analyticsplatform.com,Female,23,Jaipur,34,2328.43,69666.63,Annual,Net Banking,2,2026-08-03,2023-10-25,f,,2026-08-25 16:30:02.90268
32369,Nisha Gupta,customer32369@analyticsplatform.com,Male,33,Nagpur,17,954.11,14760.08,Annual,Debit Card,8,2026-06-18,2025-03-25,f,,2026-08-25 16:30:02.90268
32370,Reyansh Patel,customer32370@analyticsplatform.com,Female,40,Bengaluru,53,1930.87,89032.42,Monthly,UPI,1,2026-06-07,2022-03-25,f,,2026-08-25 16:30:02.90268
32371,Aditi Shetty,customer32371@analyticsplatform.com,Male,46,Nagpur,53,2358.21,111236.77,Monthly,Digital Wallet,3,2026-06-13,2022-03-25,f,,2026-08-25 16:30:02.90268
32372,Aarav Patel,customer32372@analyticsplatform.com,Male,44,Chennai,43,3608.39,144299.52,Quarterly,Digital Wallet,8,2026-05-22,2023-01-25,t,2025-02-25,2026-08-25 16:30:02.90268
32373,Vivaan Reddy,customer32373@analyticsplatform.com,Female,36,Delhi,11,3165.33,30640.39,Annual,Credit Card,1,2026-07-08,2025-09-25,f,,2026-08-25 16:30:02.90268
32374,Vihaan Das,customer32374@analyticsplatform.com,Male,29,Pune,56,655.05,33014.52,Monthly,UPI,6,2026-05-15,2021-12-25,f,,2026-08-25 16:30:02.90268
32375,Diya Jain,customer32375@analyticsplatform.com,Female,51,Mumbai,24,1736.73,42515.15,Quarterly,Net Banking,4,2026-07-20,2024-08-25,f,,2026-08-25 16:30:02.90268
32376,Aditya Khalse,customer32376@analyticsplatform.com,Female,38,Jaipur,38,1896.92,70641.30,Quarterly,UPI,8,2026-07-02,2023-06-25,f,,2026-08-25 16:30:02.90268
32377,Rohan Yadav,customer32377@analyticsplatform.com,Male,48,Pune,32,3327.93,102234.01,Annual,Debit Card,7,2026-06-21,2023-12-25,f,,2026-08-25 16:30:02.90268
32378,Nisha Nair,customer32378@analyticsplatform.com,Male,75,Jaipur,31,2151.84,58035.12,Annual,UPI,6,2026-05-15,2024-01-25,f,,2026-08-25 16:30:02.90268
32379,Nisha Patel,customer32379@analyticsplatform.com,Female,28,Mumbai,71,1865.28,133759.23,Annual,Digital Wallet,3,2026-07-18,2020-09-25,f,,2026-08-25 16:30:02.90268
32380,Vivaan Gupta,customer32380@analyticsplatform.com,Female,39,Pune,42,1060.75,39650.83,Annual,Credit Card,2,2026-08-03,2023-02-25,f,,2026-08-25 16:30:02.90268
32381,Sneha Shah,customer32381@analyticsplatform.com,Male,30,Hyderabad,40,2896.72,115868.80,Monthly,Debit Card,7,2026-08-14,2023-04-25,f,,2026-08-25 16:30:02.90268
32382,Isha Naidu,customer32382@analyticsplatform.com,Female,44,Jaipur,16,1544.72,21502.50,Monthly,Credit Card,3,2026-06-17,2025-04-25,f,,2026-08-25 16:30:02.90268
32383,Aditi Jain,customer32383@analyticsplatform.com,Female,69,Jaipur,3,1339.12,3575.45,Annual,Net Banking,5,2026-06-25,2026-05-25,f,,2026-08-25 16:30:02.90268
32384,Ishaan Sharma,customer32384@analyticsplatform.com,Female,29,Bengaluru,4,3263.75,13316.10,Quarterly,Net Banking,5,2026-07-11,2026-04-25,t,2026-06-24,2026-08-25 16:30:02.90268
32385,Krishna Jain,customer32385@analyticsplatform.com,Female,68,Nagpur,7,3585.45,23592.26,Quarterly,UPI,4,2026-05-24,2026-01-25,f,,2026-08-25 16:30:02.90268
32386,Kabir Gupta,customer32386@analyticsplatform.com,Male,41,Hyderabad,52,3640.82,162817.47,Annual,Credit Card,1,2026-05-22,2022-04-25,f,,2026-08-25 16:30:02.90268
32387,Nisha Kumar,customer32387@analyticsplatform.com,Female,23,Mumbai,71,1259.73,90335.24,Quarterly,Net Banking,7,2026-06-15,2020-09-25,f,,2026-08-25 16:30:02.90268
32388,Sneha Kumar,customer32388@analyticsplatform.com,Female,64,Kolkata,66,2011.39,116821.53,Annual,Digital Wallet,1,2026-07-03,2021-02-25,f,,2026-08-25 16:30:02.90268
32389,Kunal Chopra,customer32389@analyticsplatform.com,Female,34,Ahmedabad,28,2430.95,66024.60,Quarterly,Credit Card,0,2026-06-24,2024-04-25,f,,2026-08-25 16:30:02.90268
32390,Nisha Bose,customer32390@analyticsplatform.com,Male,57,Ahmedabad,27,2761.28,73809.01,Annual,UPI,6,2026-05-14,2024-05-25,f,,2026-08-25 16:30:02.90268
32391,Meera Reddy,customer32391@analyticsplatform.com,Female,18,Bengaluru,39,1116.90,43123.51,Monthly,Digital Wallet,7,2026-06-03,2023-05-25,f,,2026-08-25 16:30:02.90268
32392,Krishna Singh,customer32392@analyticsplatform.com,Male,64,Mumbai,3,3815.78,10531.55,Monthly,Credit Card,1,2026-06-23,2026-05-25,f,,2026-08-25 16:30:02.90268
32393,Aarav Reddy,customer32393@analyticsplatform.com,Female,19,Chennai,32,3386.79,108377.28,Annual,Net Banking,6,2026-08-05,2023-12-25,f,,2026-08-25 16:30:02.90268
32394,Simran Shetty,customer32394@analyticsplatform.com,Male,50,Ahmedabad,4,1050.97,3699.41,Annual,Net Banking,0,2026-07-20,2026-04-25,f,,2026-08-25 16:30:02.90268
32395,Riya Deshmukh,customer32395@analyticsplatform.com,Female,26,Delhi,42,1994.22,87107.53,Monthly,Net Banking,3,2026-07-07,2023-02-25,f,,2026-08-25 16:30:02.90268
32396,Aditi Sharma,customer32396@analyticsplatform.com,Male,40,Hyderabad,20,1617.93,30093.50,Monthly,Net Banking,3,2026-08-21,2024-12-25,f,,2026-08-25 16:30:02.90268
32397,Siddharth Roy,customer32397@analyticsplatform.com,Male,19,Kolkata,53,767.59,41902.74,Annual,Debit Card,0,2026-07-29,2022-03-25,f,,2026-08-25 16:30:02.90268
32398,Riya Nair,customer32398@analyticsplatform.com,Female,47,Kolkata,25,1144.36,26606.37,Quarterly,Debit Card,5,2026-05-09,2024-07-25,f,,2026-08-25 16:30:02.90268
32399,Priya Joshi,customer32399@analyticsplatform.com,Female,37,Pune,1,3427.60,3564.70,Monthly,Debit Card,2,2026-08-12,2026-07-25,f,,2026-08-25 16:30:02.90268
32400,Sakshi Shetty,customer32400@analyticsplatform.com,Female,43,Chennai,3,534.32,1586.93,Monthly,Debit Card,4,2026-07-28,2026-05-25,t,2026-07-27,2026-08-25 16:30:02.90268
32401,Sakshi Chopra,customer32401@analyticsplatform.com,Female,60,Hyderabad,8,1880.19,15041.52,Monthly,UPI,1,2026-07-29,2025-12-25,f,,2026-08-25 16:30:02.90268
32402,Kavya Shah,customer32402@analyticsplatform.com,Male,68,Pune,36,2053.68,68757.21,Quarterly,UPI,1,2026-06-13,2023-08-25,f,,2026-08-25 16:30:02.90268
32403,Siddharth Kulkarni,customer32403@analyticsplatform.com,Male,62,Nagpur,61,1949.32,111774.01,Monthly,Credit Card,3,2026-07-20,2021-07-25,t,2022-07-20,2026-08-25 16:30:02.90268
